2022/01/03 17:15:11,47.0,1.0
2022/01/03 17:30:11,57.0,1.0
2022/01/03 17:45:12,47.0,0.9994502552023621
2022/01/03 18:00:12,48.0,1.0
2022/01/03 18:15:13,48.0,1.0
2022/01/03 18:30:13,57.0,1.0
2022/01/03 18:45:13,57.0,1.0
2022/01/03 19:00:14,49.0,0.9923134132245159
2022/01/03 19:15:14,57.0,1.0
2022/01/03 19:30:14,57.0,1.0
2022/01/03 19:45:15,57.0,1.0
2022/01/03 20:00:15,57.0,1.0
2022/01/03 20:15:16,57.0,1.0
2022/01/03 20:30:16,57.0,1.0
2022/01/03 20:45:17,57.0,1.0
2022/01/03 21:00:17,57.0,1.0
2022/01/03 21:15:17,57.0,1.0
2022/01/03 21:30:18,57.0,1.0
2022/01/03 21:45:18,57.0,1.0
2022/01/03 22:00:18,57.0,1.0
2022/01/03 22:15:19,57.0,1.0
2022/01/03 22:30:19,57.0,1.0
2022/01/03 22:45:20,57.0,1.0
2022/01/03 23:00:20,57.0,1.0
2022/01/03 23:15:21,57.0,1.0
2022/01/03 23:30:21,57.0,1.0
2022/01/03 23:45:21,57.0,1.0
2022/01/04 00:00:22,57.0,1.0
2022/01/04 00:15:22,57.0,1.0
2022/01/04 00:30:22,57.0,1.0
2022/01/04 00:45:23,57.0,1.0
2022/01/04 01:00:23,57.0,1.0
2022/01/04 01:15:24,57.0,1.0
2022/01/04 01:30:24,57.0,1.0
2022/01/04 01:45:25,57.0,1.0
2022/01/04 02:00:25,57.0,1.0
2022/01/04 02:15:25,57.0,1.0
2022/01/04 02:30:26,57.0,1.0
2022/01/04 02:45:26,57.0,1.0
2022/01/04 03:00:27,57.0,1.0
2022/01/04 03:15:27,57.0,1.0
2022/01/04 03:30:27,57.0,1.0
2022/01/04 03:45:28,57.0,1.0
2022/01/04 04:00:28,57.0,1.0
2022/01/04 04:15:29,57.0,1.0
2022/01/04 04:30:29,57.0,1.0
2022/01/04 04:45:29,57.0,1.0
2022/01/04 05:00:30,57.0,1.0
2022/01/04 05:15:30,57.0,1.0
2022/01/04 05:30:31,57.0,1.0
2022/01/04 05:45:31,57.0,1.0
2022/01/04 06:00:31,57.0,1.0
2022/01/04 06:15:32,57.0,1.0
2022/01/04 06:30:32,57.0,1.0
2022/01/04 06:45:33,57.0,1.0
2022/01/04 07:00:33,57.0,1.0
2022/01/04 07:15:33,57.0,1.0
2022/01/04 07:30:34,57.0,1.0
2022/01/04 07:45:34,48.0,0.9916115053431571
2022/01/04 08:00:35,48.0,0.9944159341644752
2022/01/04 08:15:35,50.0,1.0
2022/01/04 08:30:35,48.0,1.0
2022/01/04 08:45:36,49.0,0.9972079670822375
2022/01/04 09:00:36,50.0,1.0
2022/01/04 09:15:37,57.0,1.0
2022/01/04 09:30:37,48.0,0.9961468596673358
2022/01/04 09:45:37,57.0,1.0
2022/01/04 10:00:38,57.0,1.0
2022/01/04 10:15:38,49.0,0.9988962902890651
2022/01/04 10:30:39,47.0,0.9988948835838455
2022/01/04 10:45:39,49.0,0.9972079670822375
2022/01/04 11:00:39,49.0,0.9994467384393129
2022/01/04 11:15:40,50.0,0.9994488484971423
2022/01/04 11:30:40,47.0,0.9988962902890651
2022/01/04 11:45:41,47.0,0.9972072637296276
2022/01/04 12:00:41,46.0,1.0
2022/01/04 12:15:41,45.0,1.0
2022/01/04 12:30:42,46.0,1.0
2022/01/04 12:45:42,49.0,0.9972079670822375
2022/01/04 13:00:43,47.0,0.9958001321006122
2022/01/04 13:15:43,48.0,0.9944145274592555
2022/01/04 13:30:43,47.0,1.0
2022/01/04 13:45:44,48.0,1.0
2022/01/04 14:00:44,46.0,0.9951033866075205
2022/01/04 14:15:45,46.0,0.9951054966653501
2022/01/04 14:30:45,45.0,0.9967721654073914
2022/01/04 14:45:46,46.0,1.0
2022/01/04 15:00:46,45.0,1.0
2022/01/04 15:15:46,46.0,1.0
2022/01/04 15:30:47,48.0,1.0
2022/01/04 15:45:47,47.0,0.9967369977769002
2022/01/04 16:00:47,47.0,0.9988934768786258
2022/01/04 16:15:48,48.0,0.9988934768786258
2022/01/04 16:30:48,47.0,0.9951033866075205
2022/01/04 16:45:49,45.0,0.9944131207540359
2022/01/04 17:00:49,46.0,0.9994481451445325
2022/01/04 17:15:49,46.0,1.0
2022/01/04 17:30:50,45.0,1.0
2022/01/04 17:45:50,46.0,0.9994446283814834
2022/01/04 18:00:51,48.0,0.9979028794607454
2022/01/04 18:15:51,47.0,1.0
2022/01/04 18:30:51,50.0,1.0
2022/01/04 18:45:52,48.0,0.9972093737874571
2022/01/04 19:00:52,48.0,0.9944159341644752
2022/01/04 19:15:53,57.0,1.0
2022/01/04 19:30:53,57.0,1.0
2022/01/04 19:45:53,57.0,1.0
2022/01/04 20:00:54,57.0,1.0
2022/01/04 20:15:54,57.0,1.0
2022/01/04 20:30:55,57.0,1.0
2022/01/04 20:45:55,57.0,1.0
2022/01/04 21:00:55,57.0,1.0
2022/01/04 21:15:56,48.0,0.9900286216549818
2022/01/04 21:30:56,57.0,1.0
2022/01/04 21:45:57,57.0,1.0
2022/01/04 22:00:57,57.0,1.0
2022/01/04 22:15:57,57.0,1.0
2022/01/04 22:30:58,57.0,1.0
2022/01/04 22:45:58,57.0,1.0
2022/01/04 23:00:58,57.0,1.0
2022/01/04 23:15:59,57.0,1.0
2022/01/04 23:30:59,57.0,1.0
2022/01/04 23:46:00,57.0,1.0
2022/01/05 00:01:00,57.0,1.0
2022/01/05 00:16:01,57.0,1.0
2022/01/05 00:31:01,57.0,1.0
2022/01/05 00:46:01,57.0,1.0
2022/01/05 01:01:02,57.0,1.0
2022/01/05 01:16:02,57.0,1.0
2022/01/05 01:31:03,57.0,1.0
2022/01/05 01:46:03,57.0,1.0
2022/01/05 02:01:03,57.0,1.0
2022/01/05 02:16:04,57.0,1.0
2022/01/05 02:31:04,57.0,1.0
2022/01/05 02:46:05,57.0,1.0
2022/01/05 03:01:05,57.0,1.0
2022/01/05 03:16:06,57.0,1.0
2022/01/05 03:31:06,57.0,1.0
2022/01/05 03:46:06,57.0,1.0
2022/01/05 04:01:07,57.0,1.0
2022/01/05 04:16:07,57.0,1.0
2022/01/05 04:31:08,57.0,1.0
2022/01/05 04:46:08,57.0,1.0
2022/01/05 05:01:08,57.0,1.0
2022/01/05 05:16:09,57.0,1.0
2022/01/05 05:31:09,57.0,1.0
2022/01/05 05:46:09,57.0,1.0
2022/01/05 06:01:10,57.0,1.0
2022/01/05 06:16:10,57.0,1.0
2022/01/05 06:31:11,57.0,1.0
2022/01/05 06:46:11,57.0,1.0
2022/01/05 07:01:11,57.0,1.0
2022/01/05 07:16:12,57.0,1.0
2022/01/05 07:31:12,49.0,0.9898438331791263
2022/01/05 07:46:13,47.0,0.9967384044821198
2022/01/05 08:01:13,48.0,1.0
2022/01/05 08:16:14,45.0,1.0
2022/01/05 08:31:14,48.0,0.99192465368662
2022/01/05 08:46:14,46.0,0.9966751027472355
2022/01/05 09:01:15,45.0,0.9983382547262275
2022/01/05 09:16:15,46.0,0.9988920701734062
2022/01/05 09:31:16,49.0,0.9994481451445325
2022/01/05 09:46:16,46.0,1.0
2022/01/05 10:01:16,48.0,0.9739305650537148
2022/01/05 10:16:17,50.0,0.9988962902890651
2022/01/05 10:31:17,48.0,1.0
2022/01/05 10:46:18,48.0,0.9958015388058319
2022/01/05 11:01:18,49.0,0.9951054966653501
2022/01/05 11:16:18,44.0,0.9983670921832304
2022/01/05 11:31:19,46.0,1.0
2022/01/05 11:46:19,47.0,0.9994432216762638
2022/01/05 12:01:20,48.0,1.0
2022/01/05 12:16:20,46.0,0.997205857024408
2022/01/05 12:31:20,45.0,0.995797318690173
2022/01/05 12:46:21,47.0,0.9916175710732241
2022/01/05 13:01:21,47.0,0.989434565605194
2022/01/05 13:16:22,46.0,1.0
2022/01/05 13:31:22,46.0,0.9994474417919227
2022/01/05 13:46:22,45.0,0.9985548873300538
2022/01/05 14:01:23,46.0,0.9966793228628944
2022/01/05 14:16:23,47.0,0.990029518452582
2022/01/05 14:31:24,45.0,0.9887333821750147
2022/01/05 14:46:24,47.0,0.9944322101253169
2022/01/05 15:01:25,46.0,0.9958001321006122
2022/01/05 15:16:25,47.0,0.9788424037860607
2022/01/05 15:31:25,43.0,0.9944533107287655
2022/01/05 15:46:26,44.0,0.9955626505666626
2022/01/05 16:01:26,46.0,0.9874971921518783
2022/01/05 16:16:27,45.0,1.0
2022/01/05 16:31:27,45.0,1.0
2022/01/05 16:46:27,45.0,0.995012654120853
2022/01/05 17:01:28,48.0,0.9944159341644752
2022/01/05 17:16:28,46.0,1.0
2022/01/05 17:31:29,46.0,0.9944462771942826
2022/01/05 17:46:29,46.0,0.9958015388058319
2022/01/05 18:01:29,47.0,1.0
2022/01/05 18:16:30,46.0,1.0
2022/01/05 18:31:30,50.0,1.0
2022/01/05 18:46:31,48.0,0.9979014727555258
2022/01/05 19:01:31,48.0,1.0
2022/01/05 19:16:31,50.0,1.0
2022/01/05 19:31:32,57.0,1.0
2022/01/05 19:46:32,57.0,1.0
2022/01/05 20:01:33,57.0,1.0
2022/01/05 20:16:33,57.0,1.0
2022/01/05 20:31:34,57.0,1.0
2022/01/05 20:46:34,57.0,1.0
2022/01/05 21:01:34,57.0,1.0
2022/01/05 21:16:35,57.0,1.0
2022/01/05 21:31:35,57.0,1.0
2022/01/05 21:46:35,57.0,1.0
2022/01/05 22:01:36,57.0,1.0
2022/01/05 22:16:36,57.0,1.0
2022/01/05 22:31:37,57.0,1.0
2022/01/05 22:46:37,57.0,1.0
2022/01/05 23:01:37,57.0,1.0
2022/01/05 23:16:38,57.0,1.0
2022/01/05 23:31:38,57.0,1.0
2022/01/05 23:46:39,57.0,1.0
2022/01/06 00:01:39,57.0,1.0
2022/01/06 00:16:39,57.0,1.0
2022/01/06 00:31:40,57.0,1.0
2022/01/06 00:46:40,57.0,1.0
2022/01/06 01:01:40,57.0,1.0
2022/01/06 01:16:41,57.0,1.0
2022/01/06 01:31:41,57.0,1.0
2022/01/06 01:46:42,57.0,1.0
2022/01/06 02:01:42,57.0,1.0
2022/01/06 02:16:43,57.0,1.0
2022/01/06 02:31:43,57.0,1.0
2022/01/06 02:46:44,57.0,1.0
2022/01/06 03:01:44,57.0,1.0
2022/01/06 03:16:44,57.0,1.0
2022/01/06 03:31:45,57.0,1.0
2022/01/06 03:46:45,57.0,1.0
2022/01/06 04:01:45,57.0,1.0
2022/01/06 04:16:46,57.0,1.0
2022/01/06 04:31:46,57.0,1.0
2022/01/06 04:46:47,57.0,1.0
2022/01/06 05:01:47,57.0,1.0
2022/01/06 05:16:47,57.0,1.0
2022/01/06 05:31:48,57.0,1.0
2022/01/06 05:46:48,57.0,1.0
2022/01/06 06:01:49,57.0,1.0
2022/01/06 06:16:49,57.0,1.0
2022/01/06 06:31:49,57.0,1.0
2022/01/06 06:46:50,57.0,1.0
2022/01/06 07:01:50,57.0,1.0
2022/01/06 07:16:51,57.0,1.0
2022/01/06 07:31:51,57.0,1.0
2022/01/06 07:46:52,48.0,0.9951076067231795
2022/01/06 08:01:52,46.0,0.9883628497063486
2022/01/06 08:16:52,45.0,0.9888305795901523
2022/01/06 08:31:53,44.0,0.9883628497063486
2022/01/06 08:46:53,46.0,0.9883677731788096
2022/01/06 09:01:54,46.0,0.990029518452582
2022/01/06 09:16:54,46.0,1.0
2022/01/06 09:31:54,48.0,1.0
2022/01/06 09:46:55,48.0,1.0
2022/01/06 10:01:55,47.0,0.9933670760732851
2022/01/06 10:16:56,45.0,0.9950274245256594
2022/01/06 10:31:56,43.0,1.0
2022/01/06 10:46:56,43.0,0.9950316446413183
2022/01/06 11:01:57,46.0,0.9887911918104636
2022/01/06 11:16:57,44.0,0.9994446283814834
2022/01/06 11:31:58,47.0,1.0
2022/01/06 11:46:58,46.0,1.0
2022/01/06 12:01:58,48.0,1.0
2022/01/06 12:16:59,45.0,0.9950079823007558
2022/01/06 12:31:59,44.0,0.9966779161576748
2022/01/06 12:47:00,42.0,0.9983670921832304
2022/01/06 13:02:00,44.0,0.9989569280796284
2022/01/06 13:17:01,44.0,0.9988676022981805
2022/01/06 13:32:01,43.0,0.9988676022981805
2022/01/06 13:47:02,43.0,0.9994439250288736
2022/01/06 14:02:02,44.0,0.9994439250288736
2022/01/06 14:17:02,42.0,0.9977885099285896
2022/01/06 14:32:03,44.0,0.9913564678673081
2022/01/06 14:47:03,47.0,0.9952046693833355
2022/01/06 15:02:04,45.0,1.0
2022/01/06 15:17:04,44.0,0.9968045196274434
2022/01/06 15:32:04,46.0,0.9966863563889927
2022/01/06 15:47:05,44.0,0.9990645410289317
2022/01/06 16:02:05,47.0,0.9966765094524551
2022/01/06 16:17:06,46.0,0.9966736960420158
2022/01/06 16:32:06,47.0,0.995101276549691
2022/01/06 16:47:06,48.0,0.9950189842943414
2022/01/06 17:02:07,48.0,1.0
2022/01/06 17:17:07,48.0,1.0
2022/01/06 17:32:08,48.0,1.0
2022/01/06 17:47:08,48.0,1.0
2022/01/06 18:02:09,49.0,1.0
2022/01/06 18:17:09,49.0,1.0
2022/01/06 18:32:09,49.0,0.999446035086703
2022/01/06 18:47:10,50.0,0.9966765094524551
2022/01/06 19:02:10,49.0,1.0
2022/01/06 19:17:11,57.0,1.0
2022/01/06 19:32:11,57.0,1.0
2022/01/06 19:47:11,57.0,1.0
2022/01/06 20:02:12,57.0,1.0
2022/01/06 20:17:12,57.0,1.0
2022/01/06 20:32:13,57.0,1.0
2022/01/06 20:47:13,57.0,1.0
2022/01/06 21:02:13,57.0,1.0
2022/01/06 21:17:14,57.0,1.0
2022/01/06 21:32:14,57.0,1.0
2022/01/06 21:47:15,57.0,1.0
2022/01/06 22:02:15,57.0,1.0
2022/01/06 22:17:15,57.0,1.0
2022/01/06 22:32:16,57.0,1.0
2022/01/06 22:47:16,57.0,1.0
2022/01/06 23:02:17,57.0,1.0
2022/01/06 23:17:17,57.0,1.0
2022/01/06 23:32:17,57.0,1.0
2022/01/06 23:47:18,57.0,1.0
2022/01/07 00:02:18,57.0,1.0
2022/01/07 00:17:19,57.0,1.0
2022/01/07 00:32:19,57.0,1.0
2022/01/07 00:47:19,57.0,1.0
2022/01/07 01:02:20,57.0,1.0
2022/01/07 01:17:20,57.0,1.0
2022/01/07 01:32:21,57.0,1.0
2022/01/07 01:47:21,57.0,1.0
2022/01/07 02:02:21,57.0,1.0
2022/01/07 02:17:22,57.0,1.0
2022/01/07 02:32:22,57.0,1.0
2022/01/07 02:47:23,57.0,1.0
2022/01/07 03:02:23,57.0,1.0
2022/01/07 03:17:24,57.0,1.0
2022/01/07 03:32:24,57.0,1.0
2022/01/07 03:47:25,57.0,1.0
2022/01/07 04:02:25,57.0,1.0
2022/01/07 04:17:25,57.0,1.0
2022/01/07 04:32:26,57.0,1.0
2022/01/07 04:47:26,57.0,1.0
2022/01/07 05:02:27,57.0,1.0
2022/01/07 05:17:27,57.0,1.0
2022/01/07 05:32:27,57.0,1.0
2022/01/07 05:47:28,57.0,1.0
2022/01/07 06:02:28,57.0,1.0
2022/01/07 06:17:29,57.0,1.0
2022/01/07 06:32:29,57.0,1.0
2022/01/07 06:47:29,57.0,1.0
2022/01/07 07:02:30,57.0,1.0
2022/01/07 07:17:30,57.0,1.0
2022/01/07 07:32:30,49.0,0.9900379586922845
2022/01/07 07:47:31,49.0,0.9900379586922845
2022/01/07 08:02:31,49.0,1.0
2022/01/07 08:17:32,47.0,0.9886976458337028
2022/01/07 08:32:32,46.0,0.9900252983327308
2022/01/07 08:47:33,48.0,0.9883825435961929
2022/01/07 09:02:33,48.0,1.0
2022/01/07 09:17:33,49.0,1.0
2022/01/07 09:32:34,47.0,0.9900337385724333
2022/01/07 09:47:34,44.0,0.9935330675365504
2022/01/07 10:02:35,44.0,0.9966821362733338
2022/01/07 10:17:35,57.0,1.0
2022/01/07 10:32:36,50.0,1.0
2022/01/07 10:47:36,48.0,0.9966765094524551
2022/01/07 11:02:36,47.0,0.9966765094524551
2022/01/07 11:17:37,48.0,1.0
2022/01/07 11:32:37,46.0,0.9994425183236539
2022/01/07 11:47:38,43.0,1.0
2022/01/07 12:02:38,47.0,0.9966751027472355
2022/01/07 12:17:38,45.0,0.9900463989319871
2022/01/07 12:32:39,45.0,0.9966708826315765
2022/01/07 12:47:39,45.0,1.0
2022/01/07 13:02:39,46.0,0.9952088894989944
2022/01/07 13:17:40,48.0,0.995012654120853
2022/01/07 13:32:40,47.0,1.0
2022/01/07 13:47:41,47.0,1.0
2022/01/07 14:02:41,45.0,1.0
2022/01/07 14:17:41,46.0,1.0
2022/01/07 14:32:42,45.0,1.0
2022/01/07 14:47:42,47.0,1.0
2022/01/07 15:02:43,50.0,1.0
2022/01/07 15:17:43,47.0,1.0
2022/01/07 15:32:43,48.0,1.0
2022/01/07 15:47:44,48.0,0.9966779161576748
2022/01/07 16:02:44,47.0,0.9950295345834889
2022/01/07 16:17:45,47.0,0.9966751027472355
2022/01/07 16:32:45,48.0,0.9944462771942826
2022/01/07 16:47:45,46.0,0.9966793228628944
2022/01/07 17:02:46,47.0,1.0
2022/01/07 17:17:46,47.0,1.0
2022/01/07 17:32:47,46.0,1.0
2022/01/07 17:47:47,47.0,0.995016874236512
2022/01/07 18:02:47,49.0,1.0
2022/01/07 18:17:48,48.0,1.0
2022/01/07 18:32:48,45.0,1.0
2022/01/07 18:47:49,48.0,1.0
2022/01/07 19:02:49,49.0,1.0
2022/01/07 19:17:49,57.0,1.0
2022/01/07 19:32:50,50.0,1.0
2022/01/07 19:47:50,57.0,1.0
2022/01/07 20:02:50,57.0,1.0
2022/01/07 20:17:51,57.0,1.0
2022/01/07 20:32:51,57.0,1.0
2022/01/07 20:47:52,57.0,1.0
2022/01/07 21:02:52,57.0,1.0
2022/01/07 21:17:52,57.0,1.0
2022/01/07 21:32:53,57.0,1.0
2022/01/07 21:47:53,57.0,1.0
2022/01/07 22:02:54,57.0,1.0
2022/01/07 22:17:54,57.0,1.0
2022/01/07 22:32:54,57.0,1.0
2022/01/07 22:47:55,57.0,1.0
2022/01/07 23:02:55,57.0,1.0
2022/01/07 23:17:56,57.0,1.0
2022/01/07 23:32:56,57.0,1.0
2022/01/07 23:47:56,57.0,1.0
2022/01/08 00:02:57,57.0,1.0
2022/01/08 00:17:57,57.0,1.0
2022/01/08 00:32:58,57.0,1.0
2022/01/08 00:47:58,57.0,1.0
2022/01/08 01:02:58,57.0,1.0
2022/01/08 01:17:59,57.0,1.0
2022/01/08 01:32:59,57.0,1.0
2022/01/08 01:48:00,57.0,1.0
2022/01/08 02:03:00,57.0,1.0
2022/01/08 02:18:00,57.0,1.0
2022/01/08 02:33:01,57.0,1.0
2022/01/08 02:48:01,57.0,1.0
2022/01/08 03:03:02,57.0,1.0
2022/01/08 03:18:02,57.0,1.0
2022/01/08 03:33:02,57.0,1.0
2022/01/08 03:48:03,57.0,1.0
2022/01/08 04:03:03,57.0,1.0
2022/01/08 04:18:03,57.0,1.0
2022/01/08 04:33:04,57.0,1.0
2022/01/08 04:48:04,57.0,1.0
2022/01/08 05:03:05,57.0,1.0
2022/01/08 05:18:05,57.0,1.0
2022/01/08 05:33:05,57.0,1.0
2022/01/08 05:48:06,57.0,1.0
2022/01/08 06:03:06,57.0,1.0
2022/01/08 06:18:07,57.0,1.0
2022/01/08 06:33:07,57.0,1.0
2022/01/08 06:48:07,57.0,1.0
2022/01/08 07:03:08,57.0,1.0
2022/01/08 07:18:08,57.0,1.0
2022/01/08 07:33:09,57.0,1.0
2022/01/08 07:48:09,57.0,1.0
2022/01/08 08:03:09,57.0,1.0
2022/01/08 08:18:10,57.0,1.0
2022/01/08 08:33:10,57.0,1.0
2022/01/08 08:48:11,57.0,1.0
2022/01/08 09:03:11,57.0,1.0
2022/01/08 09:18:11,57.0,1.0
2022/01/08 09:33:12,57.0,1.0
2022/01/08 09:48:12,57.0,1.0
2022/01/08 10:03:13,57.0,1.0
2022/01/08 10:18:13,57.0,1.0
2022/01/08 10:33:14,57.0,1.0
2022/01/08 10:48:14,49.0,0.9966793228628944
2022/01/08 11:03:14,57.0,1.0
2022/01/08 11:18:15,47.0,0.9994474417919227
2022/01/08 11:33:15,57.0,1.0
2022/01/08 11:48:15,50.0,1.0
2022/01/08 12:03:16,49.0,1.0
2022/01/08 12:18:16,46.0,1.0
2022/01/08 12:33:17,47.0,1.0
2022/01/08 12:48:17,49.0,1.0
2022/01/08 13:03:17,46.0,0.9994453317340932
2022/01/08 13:18:18,49.0,1.0
2022/01/08 13:33:18,49.0,1.0
2022/01/08 13:48:18,48.0,1.0
2022/01/08 14:03:19,48.0,1.0
2022/01/08 14:18:19,48.0,1.0
2022/01/08 14:33:20,48.0,1.0
2022/01/08 14:48:20,49.0,1.0
2022/01/08 15:03:20,48.0,1.0
2022/01/08 15:18:21,49.0,1.0
2022/01/08 15:33:21,50.0,1.0
2022/01/08 15:48:22,48.0,1.0
2022/01/08 16:03:22,47.0,1.0
2022/01/08 16:18:22,50.0,1.0
2022/01/08 16:33:23,47.0,0.9988976969942848
2022/01/08 16:48:23,50.0,1.0
2022/01/08 17:03:24,47.0,1.0
2022/01/08 17:18:24,48.0,1.0
2022/01/08 17:33:24,50.0,1.0
2022/01/08 17:48:25,50.0,1.0
2022/01/08 18:03:25,49.0,1.0
2022/01/08 18:18:26,49.0,1.0
2022/01/08 18:33:26,50.0,1.0
2022/01/08 18:48:26,50.0,1.0
2022/01/08 19:03:27,45.0,0.9966779161576748
2022/01/08 19:18:27,49.0,1.0
2022/01/08 19:33:28,48.0,1.0
2022/01/08 19:48:28,57.0,1.0
2022/01/08 20:03:29,57.0,1.0
2022/01/08 20:18:29,51.0,0.9994481451445325
2022/01/08 20:33:29,47.0,0.9984071832819904
2022/01/08 20:48:30,50.0,0.9945712000407845
2022/01/08 21:03:30,57.0,1.0
2022/01/08 21:18:31,57.0,1.0
2022/01/08 21:33:31,57.0,1.0
2022/01/08 21:48:31,57.0,1.0
2022/01/08 22:03:32,57.0,1.0
2022/01/08 22:18:32,57.0,1.0
2022/01/08 22:33:33,57.0,1.0
2022/01/08 22:48:33,57.0,1.0
2022/01/08 23:03:33,57.0,1.0
2022/01/08 23:18:34,57.0,1.0
2022/01/08 23:33:34,57.0,1.0
2022/01/08 23:48:35,57.0,1.0
2022/01/09 00:03:35,57.0,1.0
2022/01/09 00:18:35,57.0,1.0
2022/01/09 00:33:36,57.0,1.0
2022/01/09 00:48:36,57.0,1.0
2022/01/09 01:03:36,57.0,1.0
2022/01/09 01:18:37,57.0,1.0
2022/01/09 01:33:37,57.0,1.0
2022/01/09 01:48:38,57.0,1.0
2022/01/09 02:03:38,57.0,1.0
2022/01/09 02:18:38,57.0,1.0
2022/01/09 02:33:39,57.0,1.0
2022/01/09 02:48:39,57.0,1.0
2022/01/09 03:03:40,57.0,1.0
2022/01/09 03:18:40,57.0,1.0
2022/01/09 03:33:40,57.0,1.0
2022/01/09 03:48:41,57.0,1.0
2022/01/09 04:03:41,57.0,1.0
2022/01/09 04:18:42,57.0,1.0
2022/01/09 04:33:42,57.0,1.0
2022/01/09 04:48:42,57.0,1.0
2022/01/09 05:03:43,57.0,1.0
2022/01/09 05:18:43,57.0,1.0
2022/01/09 05:33:44,57.0,1.0
2022/01/09 05:48:44,57.0,1.0
2022/01/09 06:03:45,57.0,1.0
2022/01/09 06:18:45,57.0,1.0
2022/01/09 06:33:45,57.0,1.0
2022/01/09 06:48:46,57.0,1.0
2022/01/09 07:03:46,57.0,1.0
2022/01/09 07:18:47,57.0,1.0
2022/01/09 07:33:47,57.0,1.0
2022/01/09 07:48:47,57.0,1.0
2022/01/09 08:03:48,57.0,1.0
2022/01/09 08:18:48,57.0,1.0
2022/01/09 08:33:49,57.0,1.0
2022/01/09 08:48:49,57.0,1.0
2022/01/09 09:03:50,57.0,1.0
2022/01/09 09:18:50,57.0,1.0
2022/01/09 09:33:50,57.0,1.0
2022/01/09 09:48:51,57.0,1.0
2022/01/09 10:03:51,57.0,1.0
2022/01/09 10:18:52,57.0,1.0
2022/01/09 10:33:52,57.0,1.0
2022/01/09 10:48:52,57.0,1.0
2022/01/09 11:03:53,57.0,1.0
2022/01/09 11:18:53,57.0,1.0
2022/01/09 11:33:54,57.0,1.0
2022/01/09 11:48:54,50.0,1.0
2022/01/09 12:03:54,50.0,1.0
2022/01/09 12:18:55,51.0,1.0
2022/01/09 12:33:55,57.0,1.0
2022/01/09 12:48:55,50.0,1.0
2022/01/09 13:03:56,50.0,1.0
2022/01/09 13:18:56,50.0,1.0
2022/01/09 13:33:57,49.0,1.0
