date,y,conf
2022/01/18 08:39:56,76.0,1.0
2022/01/18 08:54:56,76.0,1.0
2022/01/18 09:09:57,76.0,1.0
2022/01/18 09:24:57,76.0,1.0
2022/01/18 09:39:57,76.0,1.0
2022/01/18 09:54:58,76.0,1.0
2022/01/18 10:09:58,76.0,1.0
2022/01/18 10:24:59,76.0,1.0
2022/01/18 10:39:59,76.0,1.0
2022/01/18 10:54:59,76.0,1.0
2022/01/18 11:10:00,76.0,1.0
2022/01/18 11:25:00,76.0,1.0
2022/01/18 11:40:01,76.0,1.0
2022/01/18 11:55:01,76.0,1.0
2022/01/18 12:10:01,76.0,1.0
2022/01/18 12:25:02,76.0,1.0
2022/01/18 12:40:02,76.0,1.0
2022/01/18 12:55:02,76.0,1.0
2022/01/18 13:10:03,76.0,1.0
2022/01/18 13:25:03,76.0,1.0
2022/01/18 13:40:04,76.0,1.0
2022/01/18 13:55:04,69.0,0.9984654428214849
2022/01/18 14:10:04,76.0,1.0
2022/01/18 14:25:05,76.0,1.0
2022/01/18 14:40:05,76.0,1.0
2022/01/18 14:55:06,76.0,1.0
2022/01/18 15:10:06,76.0,1.0
2022/01/18 15:25:06,76.0,1.0
2022/01/18 15:40:07,72.0,0.9962057144147282
2022/01/18 15:55:07,69.0,0.9940805476538345
2022/01/18 16:10:08,71.0,0.9950671220647874
2022/01/18 16:25:08,67.0,0.9906912731719809
2022/01/18 16:40:08,70.0,0.9971157720500197
2022/01/18 16:55:09,68.0,0.996154357002908
2022/01/18 17:10:09,69.0,0.9946067566319589
2022/01/18 17:25:10,65.0,0.9980432855253872
2022/01/18 17:40:10,64.0,0.9990385906833399
2022/01/18 17:55:10,65.0,0.9990216427626937
2022/01/18 18:10:11,70.0,0.998026851178094
2022/01/18 18:25:11,76.0,1.0
2022/01/18 18:40:11,76.0,1.0
2022/01/18 18:55:12,76.0,1.0
2022/01/18 19:10:12,76.0,1.0
2022/01/18 19:25:13,76.0,1.0
2022/01/18 19:40:13,76.0,1.0
2022/01/18 19:55:13,76.0,1.0
2022/01/18 20:10:14,76.0,1.0
2022/01/18 20:25:14,76.0,1.0
2022/01/18 20:40:15,76.0,1.0
2022/01/18 20:55:15,76.0,1.0
2022/01/18 21:10:15,76.0,1.0
2022/01/18 21:25:16,76.0,1.0
2022/01/18 21:40:16,76.0,1.0
2022/01/18 21:55:16,76.0,1.0
2022/01/18 22:10:17,76.0,1.0
2022/01/18 22:25:17,76.0,1.0
2022/01/18 22:40:18,76.0,1.0
2022/01/18 22:55:18,76.0,1.0
2022/01/18 23:10:18,76.0,1.0
2022/01/18 23:25:19,76.0,1.0
2022/01/18 23:40:19,76.0,1.0
2022/01/18 23:55:20,76.0,1.0
2022/01/19 00:10:20,76.0,1.0
2022/01/19 00:25:20,76.0,1.0
2022/01/19 00:40:21,76.0,1.0
2022/01/19 00:55:21,76.0,1.0
2022/01/19 01:10:22,76.0,1.0
2022/01/19 01:25:22,76.0,1.0
2022/01/19 01:40:22,76.0,1.0
2022/01/19 01:55:23,76.0,1.0
2022/01/19 02:10:23,76.0,1.0
2022/01/19 02:25:23,76.0,1.0
2022/01/19 02:40:24,76.0,1.0
2022/01/19 02:55:24,76.0,1.0
2022/01/19 03:10:25,76.0,1.0
2022/01/19 03:25:25,76.0,1.0
2022/01/19 03:40:26,76.0,1.0
2022/01/19 03:55:26,76.0,1.0
2022/01/19 04:10:26,76.0,1.0
2022/01/19 04:25:27,76.0,1.0
2022/01/19 04:40:27,76.0,1.0
2022/01/19 04:55:28,76.0,1.0
2022/01/19 05:10:28,76.0,1.0
2022/01/19 05:25:28,76.0,1.0
2022/01/19 05:40:29,76.0,1.0
2022/01/19 05:55:29,76.0,1.0
2022/01/19 06:10:30,76.0,1.0
2022/01/19 06:25:30,76.0,1.0
2022/01/19 06:40:30,76.0,1.0
2022/01/19 06:55:31,76.0,1.0
2022/01/19 07:10:31,76.0,1.0
2022/01/19 07:25:31,76.0,1.0
2022/01/19 07:40:32,76.0,1.0
2022/01/19 07:55:32,76.0,1.0
2022/01/19 08:10:33,76.0,1.0
2022/01/19 08:25:33,76.0,1.0
2022/01/19 08:40:33,76.0,1.0
2022/01/19 08:55:34,76.0,1.0
2022/01/19 09:10:34,76.0,1.0
2022/01/19 09:25:35,76.0,1.0
2022/01/19 09:40:35,76.0,1.0
2022/01/19 09:55:35,76.0,1.0
2022/01/19 10:10:36,76.0,1.0
2022/01/19 10:25:36,76.0,1.0
2022/01/19 10:40:37,76.0,1.0
2022/01/19 10:55:37,76.0,1.0
2022/01/19 11:10:38,76.0,1.0
2022/01/19 11:25:38,76.0,1.0
2022/01/19 11:40:38,76.0,1.0
2022/01/19 11:55:39,76.0,1.0
2022/01/19 12:10:39,76.0,1.0
2022/01/19 12:25:40,76.0,1.0
2022/01/19 12:40:40,76.0,1.0
2022/01/19 12:55:41,76.0,1.0
2022/01/19 13:10:41,76.0,1.0
2022/01/19 13:25:41,76.0,1.0
2022/01/19 13:40:42,76.0,1.0
2022/01/19 13:55:42,76.0,1.0
2022/01/19 14:10:43,76.0,1.0
2022/01/19 14:25:43,76.0,1.0
2022/01/19 14:40:43,76.0,1.0
2022/01/19 14:55:44,76.0,1.0
2022/01/19 15:10:44,76.0,1.0
2022/01/19 15:25:45,76.0,1.0
2022/01/19 15:40:45,69.0,0.9981028600343256
2022/01/19 15:55:45,69.0,0.9953264769171855
2022/01/19 16:10:46,70.0,0.9942551635825739
2022/01/19 16:25:46,70.0,0.9836560244254233
2022/01/19 16:40:47,70.0,0.9942315383695878
2022/01/19 16:55:47,67.0,0.9930939732428814
2022/01/19 17:10:48,63.0,0.998026851178094
2022/01/19 17:25:48,65.0,0.9990134255890469
2022/01/19 17:40:48,64.0,0.9990134255890469
2022/01/19 17:55:49,65.0,0.9960536964757405
2022/01/19 18:10:49,67.0,0.9960536964757405
2022/01/19 18:25:50,72.0,0.9990134255890469
2022/01/19 18:40:50,76.0,1.0
2022/01/19 18:55:50,76.0,1.0
2022/01/19 19:10:51,76.0,1.0
2022/01/19 19:25:51,76.0,1.0
2022/01/19 19:40:52,76.0,1.0
2022/01/19 19:55:52,76.0,1.0
2022/01/19 20:10:52,76.0,1.0
2022/01/19 20:25:53,76.0,1.0
2022/01/19 20:40:53,76.0,1.0
2022/01/19 20:55:54,76.0,1.0
2022/01/19 21:10:54,76.0,1.0
2022/01/19 21:25:54,76.0,1.0
2022/01/19 21:40:55,76.0,1.0
2022/01/19 21:55:55,76.0,1.0
2022/01/19 22:10:56,76.0,1.0
2022/01/19 22:25:56,76.0,1.0
2022/01/19 22:40:56,76.0,1.0
2022/01/19 22:55:57,76.0,1.0
2022/01/19 23:10:57,76.0,1.0
2022/01/19 23:25:57,76.0,1.0
2022/01/19 23:40:58,76.0,1.0
2022/01/19 23:55:58,76.0,1.0
2022/01/20 00:10:59,76.0,1.0
2022/01/20 00:25:59,76.0,1.0
2022/01/20 00:40:59,76.0,1.0
2022/01/20 00:56:00,76.0,1.0
2022/01/20 01:11:00,76.0,1.0
2022/01/20 01:26:01,76.0,1.0
2022/01/20 01:41:01,76.0,1.0
2022/01/20 01:56:01,76.0,1.0
2022/01/20 02:11:02,76.0,1.0
2022/01/20 02:26:02,76.0,1.0
2022/01/20 02:41:03,76.0,1.0
2022/01/20 02:56:03,76.0,1.0
2022/01/20 03:11:03,76.0,1.0
2022/01/20 03:26:04,76.0,1.0
2022/01/20 03:41:04,76.0,1.0
2022/01/20 03:56:05,76.0,1.0
2022/01/20 04:11:05,76.0,1.0
2022/01/20 04:26:05,76.0,1.0
2022/01/20 04:41:06,76.0,1.0
2022/01/20 04:56:06,76.0,1.0
2022/01/20 05:11:07,76.0,1.0
2022/01/20 05:26:07,76.0,1.0
2022/01/20 05:41:07,76.0,1.0
2022/01/20 05:56:08,76.0,1.0
2022/01/20 06:11:08,76.0,1.0
2022/01/20 06:26:09,76.0,1.0
2022/01/20 06:41:09,76.0,1.0
2022/01/20 06:56:09,76.0,1.0
2022/01/20 07:11:10,76.0,1.0
2022/01/20 07:26:10,76.0,1.0
2022/01/20 07:41:11,76.0,1.0
2022/01/20 07:56:11,76.0,1.0
2022/01/20 08:11:11,76.0,1.0
2022/01/20 08:26:12,76.0,1.0
2022/01/20 08:41:12,76.0,1.0
2022/01/20 08:56:12,76.0,1.0
2022/01/20 09:11:13,76.0,1.0
2022/01/20 09:26:13,76.0,1.0
2022/01/20 09:41:14,76.0,1.0
2022/01/20 09:56:14,76.0,1.0
2022/01/20 10:11:14,76.0,1.0
2022/01/20 10:26:15,76.0,1.0
2022/01/20 10:41:15,76.0,1.0
2022/01/20 10:56:16,76.0,1.0
2022/01/20 11:11:16,76.0,1.0
2022/01/20 11:26:16,76.0,1.0
2022/01/20 11:41:17,76.0,1.0
2022/01/20 11:56:17,76.0,1.0
2022/01/20 12:11:18,76.0,1.0
2022/01/20 12:26:18,76.0,1.0
2022/01/20 12:41:19,76.0,1.0
2022/01/20 12:56:19,76.0,1.0
2022/01/20 13:11:19,76.0,1.0
2022/01/20 13:26:20,76.0,1.0
2022/01/20 13:41:20,76.0,1.0
2022/01/20 13:56:21,76.0,1.0
2022/01/20 14:11:21,76.0,1.0
2022/01/20 14:26:21,71.0,0.9990385906833399
2022/01/20 14:41:22,70.0,0.9958965440184958
2022/01/20 14:56:22,69.0,0.9951929476862479
2022/01/20 15:11:23,68.0,0.9962611804194939
2022/01/20 15:26:23,70.0,0.9552959673638357
2022/01/20 15:41:24,68.0,0.9959756352086975
2022/01/20 15:56:24,70.0,0.9970402767671409
2022/01/20 16:11:24,70.0,0.9981305929953831
2022/01/20 16:26:25,69.0,0.9990216427626937
2022/01/20 16:41:25,68.0,0.9951929476862479
2022/01/20 16:56:26,69.0,0.998026851178094
2022/01/20 17:11:26,66.0,0.9990134255890469
2022/01/20 17:26:26,68.0,0.9980771813666798
2022/01/20 17:41:27,69.0,0.9990134255890469
2022/01/20 17:56:27,71.0,0.9990134255890469
2022/01/20 18:11:27,69.0,0.9980771813666798
2022/01/20 18:26:28,76.0,1.0
2022/01/20 18:41:28,76.0,1.0
2022/01/20 18:56:29,76.0,1.0
2022/01/20 19:11:29,76.0,1.0
2022/01/20 19:26:30,76.0,1.0
2022/01/20 19:41:30,76.0,1.0
2022/01/20 19:56:30,76.0,1.0
2022/01/20 20:11:31,76.0,1.0
2022/01/20 20:26:31,76.0,1.0
2022/01/20 20:41:32,76.0,1.0
2022/01/20 20:56:32,76.0,1.0
2022/01/20 21:11:32,76.0,1.0
2022/01/20 21:26:33,76.0,1.0
2022/01/20 21:41:33,76.0,1.0
2022/01/20 21:56:33,76.0,1.0
2022/01/20 22:11:34,76.0,1.0
2022/01/20 22:26:34,76.0,1.0
2022/01/20 22:41:35,76.0,1.0
2022/01/20 22:56:35,76.0,1.0
2022/01/20 23:11:35,76.0,1.0
2022/01/20 23:26:36,76.0,1.0
2022/01/20 23:41:36,76.0,1.0
2022/01/20 23:56:37,76.0,1.0
2022/01/21 00:11:37,76.0,1.0
2022/01/21 00:26:37,76.0,1.0
2022/01/21 00:41:38,76.0,1.0
2022/01/21 00:56:38,76.0,1.0
2022/01/21 01:11:38,76.0,1.0
2022/01/21 01:26:39,76.0,1.0
2022/01/21 01:41:39,76.0,1.0
2022/01/21 01:56:40,76.0,1.0
2022/01/21 02:11:40,76.0,1.0
2022/01/21 02:26:40,76.0,1.0
2022/01/21 02:41:41,76.0,1.0
2022/01/21 02:56:41,76.0,1.0
2022/01/21 03:11:42,76.0,1.0
2022/01/21 03:26:42,76.0,1.0
2022/01/21 03:41:42,76.0,1.0
2022/01/21 03:56:43,76.0,1.0
2022/01/21 04:11:43,76.0,1.0
2022/01/21 04:26:44,76.0,1.0
2022/01/21 04:41:44,76.0,1.0
2022/01/21 04:56:45,76.0,1.0
2022/01/21 05:11:45,76.0,1.0
2022/01/21 05:26:46,76.0,1.0
2022/01/21 05:41:46,76.0,1.0
2022/01/21 05:56:46,76.0,1.0
2022/01/21 06:11:47,76.0,1.0
2022/01/21 06:26:47,76.0,1.0
2022/01/21 06:41:48,76.0,1.0
2022/01/21 06:56:48,76.0,1.0
2022/01/21 07:11:49,76.0,1.0
2022/01/21 07:26:49,76.0,1.0
2022/01/21 07:41:49,76.0,1.0
2022/01/21 07:56:50,76.0,1.0
2022/01/21 08:11:50,76.0,1.0
2022/01/21 08:26:51,76.0,1.0
2022/01/21 08:41:51,76.0,1.0
2022/01/21 08:56:51,76.0,1.0
2022/01/21 09:11:52,76.0,1.0
2022/01/21 09:26:52,76.0,1.0
2022/01/21 09:41:53,76.0,1.0
2022/01/21 09:56:53,76.0,1.0
2022/01/21 10:11:54,76.0,1.0
2022/01/21 10:26:54,76.0,1.0
2022/01/21 10:41:54,76.0,1.0
2022/01/21 10:56:55,76.0,1.0
2022/01/21 11:11:55,76.0,1.0
2022/01/21 11:26:56,76.0,1.0
2022/01/21 11:41:56,76.0,1.0
2022/01/21 11:56:56,76.0,1.0
2022/01/21 12:11:57,76.0,1.0
2022/01/21 12:26:57,76.0,1.0
2022/01/21 12:41:58,76.0,1.0
2022/01/21 12:56:58,76.0,1.0
2022/01/21 13:11:58,76.0,1.0
2022/01/21 13:26:59,76.0,1.0
2022/01/21 13:41:59,70.0,0.9951929476862479
2022/01/21 13:57:00,76.0,1.0
2022/01/21 14:12:00,76.0,1.0
2022/01/21 14:27:01,76.0,1.0
2022/01/21 14:42:01,76.0,1.0
2022/01/21 14:57:01,76.0,1.0
2022/01/21 15:12:02,76.0,1.0
2022/01/21 15:27:02,71.0,0.9980771813666798
2022/01/21 15:42:03,76.0,1.0
2022/01/21 15:57:03,69.0,0.9962611804194939
2022/01/21 16:12:03,69.0,0.9980771813666798
2022/01/21 16:27:04,70.0,0.9980330140583289
2022/01/21 16:42:04,69.0,0.9950671220647874
2022/01/21 16:57:05,71.0,0.9953264769171855
2022/01/21 17:12:05,76.0,1.0
2022/01/21 17:27:05,76.0,1.0
2022/01/21 17:42:06,76.0,1.0
2022/01/21 17:57:06,76.0,1.0
2022/01/21 18:12:07,76.0,1.0
2022/01/21 18:27:07,76.0,1.0
2022/01/21 18:42:07,76.0,1.0
2022/01/21 18:57:08,76.0,1.0
2022/01/21 19:12:08,76.0,1.0
2022/01/21 19:27:08,76.0,1.0
2022/01/21 19:42:09,76.0,1.0
2022/01/21 19:57:09,76.0,1.0
2022/01/21 20:12:09,76.0,1.0
2022/01/21 20:27:10,76.0,1.0
2022/01/21 20:42:10,76.0,1.0
2022/01/21 20:57:11,76.0,1.0
2022/01/21 21:12:11,76.0,1.0
2022/01/21 21:27:11,76.0,1.0
2022/01/21 21:42:12,76.0,1.0
2022/01/21 21:57:12,76.0,1.0
2022/01/21 22:12:13,76.0,1.0
2022/01/21 22:27:13,76.0,1.0
2022/01/21 22:42:13,76.0,1.0
2022/01/21 22:57:14,76.0,1.0
2022/01/21 23:12:14,76.0,1.0
2022/01/21 23:27:14,76.0,1.0
2022/01/21 23:42:15,76.0,1.0
2022/01/21 23:57:15,76.0,1.0
2022/01/22 00:12:16,76.0,1.0
2022/01/22 00:27:16,76.0,1.0
2022/01/22 00:42:16,76.0,1.0
2022/01/22 00:57:17,76.0,1.0
2022/01/22 01:12:17,76.0,1.0
2022/01/22 01:27:17,76.0,1.0
2022/01/22 01:42:18,76.0,1.0
2022/01/22 01:57:18,76.0,1.0
2022/01/22 02:12:18,76.0,1.0
2022/01/22 02:27:19,76.0,1.0
2022/01/22 02:42:19,76.0,1.0
2022/01/22 02:57:20,76.0,1.0
2022/01/22 03:12:20,76.0,1.0
2022/01/22 03:27:20,76.0,1.0
2022/01/22 03:42:21,76.0,1.0
2022/01/22 03:57:21,76.0,1.0
2022/01/22 04:12:22,76.0,1.0
2022/01/22 04:27:22,76.0,1.0
2022/01/22 04:42:22,76.0,1.0
2022/01/22 04:57:23,76.0,1.0
2022/01/22 05:12:23,76.0,1.0
2022/01/22 05:27:23,76.0,1.0
2022/01/22 05:42:24,76.0,1.0
2022/01/22 05:57:24,76.0,1.0
2022/01/22 06:12:25,76.0,1.0
2022/01/22 06:27:25,76.0,1.0
2022/01/22 06:42:25,76.0,1.0
2022/01/22 06:57:26,76.0,1.0
2022/01/22 07:12:26,76.0,1.0
2022/01/22 07:27:27,76.0,1.0
2022/01/22 07:42:27,76.0,1.0
2022/01/22 07:57:27,76.0,1.0
2022/01/22 08:12:28,76.0,1.0
2022/01/22 08:27:28,76.0,1.0
2022/01/22 08:42:29,76.0,1.0
2022/01/22 08:57:29,76.0,1.0
2022/01/22 09:12:29,76.0,1.0
2022/01/22 09:27:30,76.0,1.0
2022/01/22 09:42:30,76.0,1.0
2022/01/22 09:57:31,76.0,1.0
2022/01/22 10:12:31,76.0,1.0
2022/01/22 10:27:31,76.0,1.0
2022/01/22 10:42:32,76.0,1.0
2022/01/22 10:57:32,76.0,1.0
2022/01/22 11:12:32,76.0,1.0
2022/01/22 11:27:33,76.0,1.0
2022/01/22 11:42:33,76.0,1.0
2022/01/22 11:57:34,76.0,1.0
2022/01/22 12:12:34,76.0,1.0
2022/01/22 12:27:35,76.0,1.0
2022/01/22 12:42:35,76.0,1.0
2022/01/22 12:57:35,76.0,1.0
2022/01/22 13:12:36,76.0,1.0
2022/01/22 13:27:36,76.0,1.0
2022/01/22 13:42:37,76.0,1.0
2022/01/22 13:57:37,76.0,1.0
2022/01/22 14:12:37,76.0,1.0
2022/01/22 14:27:38,76.0,1.0
2022/01/22 14:42:38,76.0,1.0
2022/01/22 14:57:39,76.0,1.0
2022/01/22 15:12:39,76.0,1.0
2022/01/22 15:27:39,76.0,1.0
2022/01/22 15:42:40,76.0,1.0
2022/01/22 15:57:40,76.0,1.0
2022/01/22 16:12:41,76.0,1.0
2022/01/22 16:27:41,76.0,1.0
2022/01/22 16:42:42,76.0,1.0
2022/01/22 16:57:42,76.0,1.0
2022/01/22 17:12:42,76.0,1.0
2022/01/22 17:27:43,76.0,1.0
2022/01/22 17:42:43,76.0,1.0
2022/01/22 17:57:44,76.0,1.0
2022/01/22 18:12:44,76.0,1.0
2022/01/22 18:27:45,76.0,1.0
2022/01/22 18:42:45,76.0,1.0
2022/01/22 18:57:45,76.0,1.0
2022/01/22 19:12:46,76.0,1.0
2022/01/22 19:27:46,76.0,1.0
2022/01/22 19:42:46,76.0,1.0
2022/01/22 19:57:47,76.0,1.0
2022/01/22 20:12:47,76.0,1.0
2022/01/22 20:27:48,76.0,1.0
2022/01/22 20:42:48,76.0,1.0
2022/01/22 20:57:48,76.0,1.0
2022/01/22 21:12:49,76.0,1.0
2022/01/22 21:27:49,76.0,1.0
2022/01/22 21:42:50,76.0,1.0
2022/01/22 21:57:50,76.0,1.0
2022/01/22 22:12:50,76.0,1.0
2022/01/22 22:27:51,76.0,1.0
2022/01/22 22:42:51,76.0,1.0
2022/01/22 22:57:52,76.0,1.0
2022/01/22 23:12:52,76.0,1.0
2022/01/22 23:27:52,76.0,1.0
2022/01/22 23:42:53,76.0,1.0
2022/01/22 23:57:53,76.0,1.0
2022/01/23 00:12:54,76.0,1.0
2022/01/23 00:27:54,76.0,1.0
2022/01/23 00:42:54,76.0,1.0
2022/01/23 00:57:55,76.0,1.0
2022/01/23 01:12:55,76.0,1.0
2022/01/23 01:27:56,76.0,1.0
2022/01/23 01:42:56,76.0,1.0
2022/01/23 01:57:56,76.0,1.0
2022/01/23 02:12:57,76.0,1.0
2022/01/23 02:27:57,76.0,1.0
2022/01/23 02:42:58,76.0,1.0
2022/01/23 02:57:58,76.0,1.0
2022/01/23 03:12:58,76.0,1.0
2022/01/23 03:27:59,76.0,1.0
2022/01/23 03:42:59,76.0,1.0
2022/01/23 03:58:00,76.0,1.0
2022/01/23 04:13:00,76.0,1.0
2022/01/23 04:28:00,76.0,1.0
2022/01/23 04:43:01,76.0,1.0
2022/01/23 04:58:01,76.0,1.0
2022/01/23 05:13:01,76.0,1.0
2022/01/23 05:28:02,76.0,1.0
2022/01/23 05:43:02,76.0,1.0
2022/01/23 05:58:03,76.0,1.0
2022/01/23 06:13:03,76.0,1.0
2022/01/23 06:28:03,76.0,1.0
2022/01/23 06:43:04,76.0,1.0
2022/01/23 06:58:04,76.0,1.0
2022/01/23 07:13:05,76.0,1.0
2022/01/23 07:28:05,76.0,1.0
2022/01/23 07:43:06,76.0,1.0
2022/01/23 07:58:06,76.0,1.0
2022/01/23 08:13:06,76.0,1.0
2022/01/23 08:28:07,76.0,1.0
2022/01/23 08:43:07,76.0,1.0
2022/01/23 08:58:08,76.0,1.0
2022/01/23 09:13:08,76.0,1.0
2022/01/23 09:28:08,76.0,1.0
2022/01/23 09:43:09,76.0,1.0
2022/01/23 09:58:09,76.0,1.0
2022/01/23 10:13:10,76.0,1.0
2022/01/23 10:28:10,76.0,1.0
2022/01/23 10:43:10,76.0,1.0
2022/01/23 10:58:11,76.0,1.0
2022/01/23 11:13:11,76.0,1.0
2022/01/23 11:28:11,76.0,1.0
2022/01/23 11:43:12,76.0,1.0
2022/01/23 11:58:12,76.0,1.0
2022/01/23 12:13:13,76.0,1.0
2022/01/23 12:28:13,76.0,1.0
2022/01/23 12:43:14,76.0,1.0
2022/01/23 12:58:14,76.0,1.0
2022/01/23 13:13:14,76.0,1.0
2022/01/23 13:28:15,76.0,1.0
2022/01/23 13:43:15,76.0,1.0
2022/01/23 13:58:16,76.0,1.0
2022/01/23 14:13:16,76.0,1.0
2022/01/23 14:28:16,76.0,1.0
2022/01/23 14:43:17,76.0,1.0
2022/01/23 14:58:17,76.0,1.0
2022/01/23 15:13:18,76.0,1.0
2022/01/23 15:28:18,76.0,1.0
2022/01/23 15:43:19,76.0,1.0
2022/01/23 15:58:19,76.0,1.0
2022/01/23 16:13:19,76.0,1.0
2022/01/23 16:28:20,76.0,1.0
2022/01/23 16:43:20,76.0,1.0
2022/01/23 16:58:21,76.0,1.0
2022/01/23 17:13:21,76.0,1.0
2022/01/23 17:28:21,76.0,1.0
2022/01/23 17:43:22,76.0,1.0
2022/01/23 17:58:22,76.0,1.0
2022/01/23 18:13:23,76.0,1.0
2022/01/23 18:28:23,76.0,1.0
2022/01/23 18:43:23,76.0,1.0
2022/01/23 18:58:24,76.0,1.0
2022/01/23 19:13:24,76.0,1.0
2022/01/23 19:28:25,76.0,1.0
2022/01/23 19:43:25,76.0,1.0
2022/01/23 19:58:25,76.0,1.0
2022/01/23 20:13:26,76.0,1.0
2022/01/23 20:28:26,76.0,1.0
2022/01/23 20:43:27,76.0,1.0
2022/01/23 20:58:27,76.0,1.0
2022/01/23 21:13:27,76.0,1.0
2022/01/23 21:28:28,76.0,1.0
2022/01/23 21:43:28,76.0,1.0
2022/01/23 21:58:29,76.0,1.0
2022/01/23 22:13:29,76.0,1.0
2022/01/23 22:28:29,76.0,1.0
2022/01/23 22:43:30,76.0,1.0
2022/01/23 22:58:30,76.0,1.0
2022/01/23 23:13:31,76.0,1.0
2022/01/23 23:28:31,76.0,1.0
2022/01/23 23:43:31,76.0,1.0
2022/01/23 23:58:32,76.0,1.0
2022/01/24 00:13:32,76.0,1.0
2022/01/24 00:28:33,76.0,1.0
2022/01/24 00:43:33,76.0,1.0
2022/01/24 00:58:34,76.0,1.0
2022/01/24 01:13:34,76.0,1.0
2022/01/24 01:28:34,76.0,1.0
2022/01/24 01:43:35,76.0,1.0
2022/01/24 01:58:35,76.0,1.0
2022/01/24 02:13:35,76.0,1.0
2022/01/24 02:28:36,76.0,1.0
2022/01/24 02:43:36,76.0,1.0
2022/01/24 02:58:37,76.0,1.0
2022/01/24 03:13:37,76.0,1.0
2022/01/24 03:28:37,76.0,1.0
2022/01/24 03:43:38,76.0,1.0
2022/01/24 03:58:38,76.0,1.0
2022/01/24 04:13:38,76.0,1.0
2022/01/24 04:28:39,76.0,1.0
2022/01/24 04:43:39,76.0,1.0
2022/01/24 04:58:40,76.0,1.0
2022/01/24 05:13:40,76.0,1.0
2022/01/24 05:28:40,76.0,1.0
2022/01/24 05:43:41,76.0,1.0
2022/01/24 05:58:41,76.0,1.0
2022/01/24 06:13:42,76.0,1.0
2022/01/24 06:28:42,76.0,1.0
2022/01/24 06:43:42,76.0,1.0
2022/01/24 06:58:43,76.0,1.0
2022/01/24 07:13:43,76.0,1.0
2022/01/24 07:28:44,76.0,1.0
2022/01/24 07:43:44,76.0,1.0
2022/01/24 07:58:44,76.0,1.0
2022/01/24 08:13:45,76.0,1.0
2022/01/24 08:28:45,76.0,1.0
2022/01/24 08:43:46,76.0,1.0
2022/01/24 08:58:46,76.0,1.0
2022/01/24 09:13:46,76.0,1.0
2022/01/24 09:28:47,76.0,1.0
2022/01/24 09:43:47,76.0,1.0
2022/01/24 09:58:48,76.0,1.0
2022/01/24 10:13:48,76.0,1.0
2022/01/24 10:28:49,76.0,1.0
2022/01/24 10:43:49,76.0,1.0
2022/01/24 10:58:49,76.0,1.0
2022/01/24 11:13:50,76.0,1.0
2022/01/24 11:28:50,76.0,1.0
2022/01/24 11:43:51,76.0,1.0
2022/01/24 11:58:51,76.0,1.0
2022/01/24 12:13:51,76.0,1.0
2022/01/24 12:28:52,76.0,1.0
2022/01/24 12:43:52,76.0,1.0
2022/01/24 12:58:53,76.0,1.0
2022/01/24 13:13:53,76.0,1.0
2022/01/24 13:28:53,76.0,1.0
2022/01/24 13:43:54,76.0,1.0
2022/01/24 13:58:54,76.0,1.0
2022/01/24 14:13:55,71.0,0.9981305929953831
2022/01/24 14:28:55,71.0,0.9970402767671409
2022/01/24 14:43:55,72.0,0.9947325822534193
2022/01/24 14:58:56,71.0,0.9960660222545773
2022/01/24 15:13:56,76.0,1.0
2022/01/24 15:28:57,72.0,0.9975379293461172
2022/01/24 15:43:57,71.0,0.995257144431891
2022/01/24 15:58:57,76.0,1.0
2022/01/24 16:13:58,76.0,1.0
2022/01/24 16:28:58,70.0,0.996154357002908
2022/01/24 16:43:59,69.0,0.998026851178094
2022/01/24 16:58:59,69.0,0.9950671220647874
2022/01/24 17:13:59,69.0,0.9950671220647874
2022/01/24 17:29:00,70.0,0.998026851178094
2022/01/24 17:44:00,71.0,0.9990134255890469
2022/01/24 17:59:01,70.0,0.9990652964976916
2022/01/24 18:14:01,76.0,1.0
2022/01/24 18:29:02,76.0,1.0
2022/01/24 18:44:02,76.0,1.0
2022/01/24 18:59:02,76.0,1.0
2022/01/24 19:14:03,76.0,1.0
2022/01/24 19:29:03,76.0,1.0
2022/01/24 19:44:04,76.0,1.0
2022/01/24 19:59:04,76.0,1.0
2022/01/24 20:14:04,76.0,1.0
2022/01/24 20:29:05,76.0,1.0
2022/01/24 20:44:05,76.0,1.0
2022/01/24 20:59:05,76.0,1.0
2022/01/24 21:14:06,76.0,1.0
2022/01/24 21:29:06,76.0,1.0
2022/01/24 21:44:07,76.0,1.0
2022/01/24 21:59:07,76.0,1.0
2022/01/24 22:14:08,76.0,1.0
2022/01/24 22:29:08,76.0,1.0
2022/01/24 22:44:08,76.0,1.0
2022/01/24 22:59:09,76.0,1.0
2022/01/24 23:14:09,76.0,1.0
2022/01/24 23:29:09,76.0,1.0
2022/01/24 23:44:10,76.0,1.0
2022/01/24 23:59:10,76.0,1.0
2022/01/25 00:14:11,76.0,1.0
2022/01/25 00:29:11,76.0,1.0
2022/01/25 00:44:11,76.0,1.0
2022/01/25 00:59:12,76.0,1.0
2022/01/25 01:14:12,76.0,1.0
2022/01/25 01:29:13,76.0,1.0
2022/01/25 01:44:13,76.0,1.0
2022/01/25 01:59:14,76.0,1.0
2022/01/25 02:14:14,76.0,1.0
2022/01/25 02:29:14,76.0,1.0
2022/01/25 02:44:15,76.0,1.0
2022/01/25 02:59:15,76.0,1.0
2022/01/25 03:14:15,76.0,1.0
2022/01/25 03:29:16,76.0,1.0
